resort,lat,lon,altitude,north_south,east_west,1985-01,1985-02,1985-03,1985-12,2015-01,2015-02,2015-03,2015-12
crystal-mountain-mi,44.519979,-85.992254,220.5259705,north,midwest,166.52929210330217,244.60477174454823,324.2332819579833,105.33476384889308,180.23670159658136,224.0816279250203,252.1034632328194,204.33519681101419
powers-bluff,44.532432,-90.071524,345.4717712,north,midwest,141.36878089971654,180.5777675164107,167.29043611660293,146.51673993040762,204.70205266314156,256.7862914179117,247.40581764452443,171.16053831838158
lyndon-outing-club,44.532482,-71.986612,390.1004944,north,east,191.75768530201447,253.49117846048537,226.30822683674577,178.29530685176587,208.83027130432504,212.34394305950312,323.7865192616331,229.61734758729318
welch-village,44.559924,-92.730403,342.0653992,north,midwest,197.11268838052658,231.7482375200416,167.86253091356042,166.34565624166538,186.06673962399228,154.15007363496872,163.64036094159965,139.81575872960363
smugglers-notch,44.571821,-72.776163,288.9397278,north,east,150.00040956125022,212.4084685675859,204.02704724020703,152.54639723675268,171.66279385787152,202.33247728033913,284.7846559905433,210.85910488341472
black-mountain-rumford,44.576797,-70.614249,322.3614807,north,east,191.00965680527696,274.39465422850213,258.6593148623256,169.34617809011277,261.7105241344275,240.86448229764682,342.5989508840665,236.10983171473424
burke-mountain,44.587808,-71.91537,390.2209778,north,east,157.0912885103426,212.10266887302754,174.61344859561345,156.3596497162716,155.56110168606963,191.78957128597597,283.58005973107043,200.45961619868424
navarino-hills,44.609696,-88.584587,284.7875977,north,midwest,147.8215595449656,197.61054555211717,176.8833946655968,141.68724438979044,187.8088748092145,264.95991155142934,246.78162914790056,177.12472700308487
antelope-butte,44.61150867,-107.5152067,1614.55542,north,rockies,263.60862686917903,268.27688113271154,308.3433554289534,229.43115459246079,255.48172160611887,311.209726330081,363.2586156560516,216.8191337388535
hanson-hills,44.645248,-84.753362,284.3913269,north,midwest,167.4228484687111,227.78285315590446,291.08580542972464,142.52849487728918,181.75205982975342,224.08349268561426,246.3605676431637,161.68046974416424
titcomb-mountain,44.649925,-70.171443,324.2077942,north,east,227.75231068376684,300.49032701204743,302.67946310530806,184.5402712952369,231.30411524757065,243.76058869753228,361.0358039707042,235.18361538766212
tamarack-resort,44.673212,-116.12226,1985.652222,north,rockies,365.6084089572583,350.09117791973017,322.1748562417243,239.04498134528419,219.67416896772676,304.941404109522,148.05118421394556,177.73873418144296
buck-hill-ski-area,44.723677,-93.283024,322.9354858,north,midwest,183.56957834839153,223.51918184748587,178.95699343606734,147.57864932842114,187.53018908797944,174.91043035033337,181.17314104868265,172.54160809474809
mt-holiday,44.743033,-85.514247,242.2288361,north,midwest,171.46748008398234,237.3593099768029,304.3894631477981,106.38204543390536,182.6031327212881,232.18048979139178,253.9519162680264,190.4543953360436
titus-mountain,44.7632066,-74.23474594,273.2634583,north,east,154.602821533186,222.3525417713627,270.8862281409635,161.30913707859054,191.7332120107683,198.1337831768671,285.7658144666366,194.16956942053
beartown,44.764355,-73.58446,246.6522217,north,east,154.10500585419376,204.53448378085815,170.0419724713165,166.3269128800128,180.91940509867933,176.57167297205248,278.9929376768917,214.65409589741304
eaton-mountain,44.767661,-69.618501,244.6932678,north,east,201.5115776767488,272.59235117315393,174.52535558744435,162.06841236751328,194.41149021542898,223.09964951071862,330.34626489910124,225.74642653681343
hermon-mountain,44.780186,-68.957127,65.71356201,north,east,175.5293573399123,243.92069821207906,121.30946028988983,157.26602547090874,149.23819389199608,218.45662686394238,322.2805461083366,193.93661944036361
pinnacle-park-pittsfield,44.795865,-69.38814,183.5459442,north,east,198.73755332623895,264.535516561769,178.07457116575284,161.16026221440328,177.53605171370546,217.66439957126033,325.1510314040535,215.28915536447312
hardack-aldis-hill-st-albans,44.81529606,-73.06707555,167.4766083,north,east,144.13742014456957,207.18395302954335,180.0314791005886,149.9842428450161,154.09287911027315,179.25611797586916,268.36803478350123,206.92043577843884
hyland-hills,44.843263,-93.364134,315.2384033,north,midwest,197.01707551563908,233.19440665775315,172.92432304014207,150.02489326045242,183.35862546790315,163.27828273088323,170.9542632933949,186.68625035156904
pinehurst-park-eau-claire,44.85296344,-91.45281491,342.3616638,north,midwest,155.2802126181229,191.74582091221697,161.1369682565154,161.38720757475863,192.4641838238299,245.20496559847402,226.32044130272928,160.08819309980208
afton-alps,44.857297,-92.788883,324.2003784,north,midwest,207.9703620445544,246.60232970526926,161.30593567529473,159.1833341002891,169.27463733892,135.89196103847004,149.91381561126514,179.03144386480653
the-balsams,44.860744,-71.325919,430.1047363,north,east,189.46436984278438,248.37276189233307,289.15825464243534,166.34704091494166,245.8928971495741,248.24881334145962,313.72165640304263,221.12508541817482
the-homestead-resort,44.91633521,-85.96477941,171.4203949,north,midwest,172.39484835429462,229.93277473214323,300.2510543208035,109.23521784011358,173.2158186854036,206.29691404792464,232.36669156975896,165.47761822624142
little-ski-hill,44.929101,-116.164289,2101.467285,north,rockies,310.41708560865135,315.92699650226933,373.09688736716316,227.43723717043736,249.11509809143857,333.9462605720595,332.0976572440198,163.69976278906572
granite-peak-at-rib-mountain-state-park,44.929393,-89.683864,393.0180054,north,midwest,159.0730358542719,196.40570994504859,159.79108882899513,159.23108772660606,211.51468052832925,262.3760614987814,281.95332470712566,180.52427940676
jay-peak,44.938861,-72.505903,260.7736206,north,east,151.8128549049602,225.49332556968614,240.70825413873177,157.13923203833411,178.662441703135,211.08266221283915,294.4058430880486,215.790303245912
shanty-creek-resorts-schuss-mountain,44.942186,-85.133018,271.2694397,north,midwest,163.39271467721605,234.74627950713932,301.44197779876254,128.34702324313176,183.4373253513338,239.7534238789615,273.95962557775766,195.89976316120948
shanty-creek-resorts-summit-mountain,44.946094,-85.19083,263.8448181,north,midwest,162.98720868429479,237.56363820710666,300.55409171808634,115.01442915143821,179.95855906557512,239.91824144498537,275.44921306933463,195.09124046777734
saddleback,44.946892,-70.526025,444.6167603,north,east,162.23536827011304,258.15581530823476,306.3215119107992,160.54540808730312,254.11418120359545,251.18468894702676,321.95699979388576,229.11828219183823
anthony-lakes-mountain-resort,44.963917,-118.234736,1063.820557,north,west,377.7779908465542,364.8750456740118,386.070590627206,292.27400521251974,335.00097002785105,342.1982459055234,332.23144096797756,244.86104750495096
beartooth-basin,44.975442,-109.433085,1827.071899,north,rockies,290.6437205225315,291.04381645643997,324.91118670331593,225.30308420924797,269.7683011799014,313.91851733970395,374.8032923060525,226.90884439218607
brundage-mountain,45.004383,-116.15546,2143.369873,north,rockies,363.64517977835,345.06775747489814,376.0365112154145,275.43820901896294,291.8241518560713,350.35303193670916,359.88317562013737,240.57315718091093
otsego-gaylord,45.035936,-84.649282,267.3752747,north,midwest,166.68402702332463,232.5227812524616,291.5079172278579,142.33406132905472,220.7243419217636,260.20830784547917,295.1707715037458,248.329282923687
treetops,45.037378,-84.585602,264.7745972,north,midwest,166.85644850921886,231.92619048762003,286.86994881026305,129.35355045250733,211.15318342061838,251.12694272401532,285.8764822840403,235.27701903337194
sugarloaf,45.053814,-70.310322,454.2854919,north,east,165.1612530657666,271.9614296520808,299.7206021329787,159.02110111141337,265.5391196351739,249.02304609502013,325.7336938681241,243.54332786480322
boyne-mountain,45.164051,-84.93238,264.6724243,north,midwest,164.13833971953744,233.20134272275004,298.52304762509493,120.42602947174773,185.5857106451692,225.96932613993368,267.53121714084745,220.1702475497147
red-lodge-mountain,45.190566,-109.336904,1652.794678,north,rockies,167.3777088245426,186.1764000114623,234.58689277619658,147.53674445563803,180.7335475298095,133.82385193475653,204.88568168879783,124.46538343064492
challenge-mountain-walloon-lake,45.23758692,-84.88060285,255.4062347,north,midwest,165.19785277378466,229.39023786588606,305.27075510591686,132.99557900730414,173.21343439340959,212.31150460884314,246.65368375146625,197.39831226919682
yellowstone-club,45.241393,-111.411737,2265.653564,north,rockies,252.325867022298,256.9842639540416,306.8867737046105,210.31482664248995,260.2090054700011,322.5389616886972,350.4636814467043,206.9154788603592
kettlebowl,45.271773,-88.900065,409.4216614,north,midwest,154.98165476423736,195.6022870905772,212.22250760734153,150.094620205103,202.0534516821733,235.60539428076942,247.87875800330778,194.21940417017885
ferguson-ridge,45.2819394,-117.1127028,1360.447388,north,west,266.47006205161335,251.68474490956046,251.66925835988206,196.96962023442538,203.55779071349218,126.5835825930388,174.3128636559196,162.69086565091635
big-sky-resort,45.28322097,-111.4013082,2252.742432,north,rockies,256.9942576890237,261.5736312635057,310.8705372041501,215.4377585890018,255.80268356829708,314.2581149865948,345.05315717309816,200.97734650381202
mt-hood-skibowl,45.300773,-121.7734,988.758667,north,west,407.8761365840762,382.93029512720955,403.2686442089141,318.3278804089237,264.6912198400359,211.38327925436886,206.29779515473052,180.23081415052417
timberline-summit-pass,45.303324,-121.745765,989.8406982,north,west,427.6685140483699,406.206132591386,424.6127411373524,342.2338317334481,296.80720559355365,254.40159411050246,225.68941121921145,191.14536207882878
paul-bunyan-ski-hill,45.3249458,-88.52433374,353.6364136,north,midwest,193.3672389264625,219.78469868261226,209.33915677943673,167.98224121710115,236.8533773016659,269.0108869749698,297.36360534120064,217.98386177819953
timberline,45.330953,-121.713493,991.1704102,north,west,451.57828808621485,432.98869453766235,447.5056162386665,373.31777369611655,361.76264464627934,343.4261876055788,334.17527668506216,258.8463127310646
mt-hood-meadows,45.333078,-121.665081,993.175293,north,west,445.00626827589537,428.06669306343485,445.5455284201707,364.0563854828212,364.0209712792761,370.6671889619986,366.4115925184475,262.2252347920677
mt-mcsauba,45.33590669,-85.24389964,228.0488739,north,midwest,176.3926631758202,214.62945469965524,274.4812050675792,122.57119726939337,178.77961161698445,199.03632381739072,216.53614406735528,172.65542990981865
powder-ridge,45.342999,-94.305864,343.8822021,north,midwest,176.4916650677042,205.9663726950838,161.7743749566362,134.48479997334897,175.11361322003484,141.86433848578426,152.66049373773018,218.6282589154203
trollhaugen,45.350524,-92.618293,317.7219849,north,midwest,194.6415202200543,236.7540234857353,152.30982844722857,153.9535085744207,210.70779039681682,238.39428298885633,215.97663865061156,205.47288053565038
mt-jefferson,45.357175,-68.283803,176.0301819,north,east,200.95525911586572,268.83940686053216,218.80098898190698,175.2341324014453,203.01147156921485,225.4433471056959,305.02903696730925,220.2686770466606
petoskey-winter-sports-park,45.37592393,-84.94405574,242.2195435,north,midwest,166.82529340291634,231.82104111383012,300.07412793795856,127.21409857716482,182.240845599536,211.74175481801623,251.99405737101736,213.16614149424996
cooper-spur,45.412184,-121.60537,996.3890991,north,west,365.78946003953115,342.6523441354542,360.901530361525,272.55097220084946,199.85944761894916,205.63461771966342,190.44749592201615,149.39963411757083
maverick-mountain,45.434528,-113.127402,1862.032349,north,rockies,289.4397352916313,284.02667552314995,336.82467555887223,231.41690425235544,280.7246848090432,363.0799907281825,397.50197975326057,240.8182815847312
the-highlands-at-harbor-springs,45.470846,-84.937085,231.9043579,north,midwest,164.80303214321754,229.74619850036927,304.37444642114343,135.2801092751502,216.13123561564066,229.8743322854813,272.488350634946,240.82123610545665
nubs-nob-ski-area,45.471154,-84.904158,231.436615,north,midwest,165.12974178213162,228.9726934801283,300.614556403494,132.9908737121383,216.49973868893247,229.83139359765596,272.3660481530058,239.37357957351918
wild-mountain,45.4887,-92.70586,315.167572,north,midwest,196.45457215687844,234.06769141865777,155.32154766076007,152.48483823707855,205.50232066676878,227.02387743298465,211.6717947111362,205.10634401181724
big-squaw,45.506484,-69.700895,448.6278381,north,east,163.6417079714963,248.84147599880694,249.3475772275836,155.15684819212905,154.18131966685877,206.58529523136235,267.6797751587477,210.8880703669061
christie-mountain,45.50866119,-91.38033523,365.6036072,north,midwest,207.64159864984586,242.38760020444676,174.20957782565176,167.85320399235758,230.11837232532645,265.0069865361273,288.0570266498153,207.85056939823508
camp-10,45.550091,-89.503724,462.2684631,north,midwest,163.27416587582294,198.8495867073002,207.37634780015054,151.1682047862266,225.3130802031979,257.77280650753096,279.95172525736496,218.55819966168923
lost-trail-powder-mountain,45.691708,-113.953016,1815.1604,north,rockies,331.37119579100124,320.1835832590161,349.1306586544054,261.45563772484627,299.52449985765486,357.3563494777119,394.3539135841827,240.16464438599647
spout-springs,45.759821,-118.050838,1026.496094,north,west,368.5809188509378,349.03321550433594,392.3180586324501,268.72628673256304,241.61492767596337,191.20079932061913,195.91593344721613,177.3173132120424
norway-mountain,45.794522,-87.868369,324.9125061,north,midwest,202.58586745868155,224.85060722601824,237.46895845243367,167.62919599147082,236.51601871848945,253.5105840431408,280.0546754601954,228.4858176698184
bridger-bowl-bozeman,45.817263,-110.897402,2010.507446,north,rockies,248.60636669520318,238.1337268282099,275.1449571443619,176.78247951793767,247.54759988996483,213.34645705712444,182.445027801521,166.5086845915118
pine-mountain,45.838577,-88.089055,365.1357117,north,midwest,202.2761353975328,224.89828645832273,238.74032947119395,160.80044701803502,243.16289025999845,260.5380352620057,287.74518052670703,235.40815993675335
andes-tower-hills,45.8506405,-95.62988298,371.9991455,north,midwest,162.08552037627328,193.2608796497385,143.96171318201692,112.3602653946801,166.79428839681702,144.687160592417,157.72890323050348,198.79245332700037
john-melissa-besse-sports-park-gladstone,45.86027694,-87.03855111,214.9266052,north,midwest,174.3876194043193,220.37962564067274,249.3156267468919,170.71542896324476,218.83627713967522,233.48855866836672,268.94381594990864,208.55643924721744
snowhaven,45.867713,-116.089581,930.7156982,north,rockies,299.59175729146244,264.3349520487672,243.93967643355649,192.6957755618769,185.9419550560832,192.020184848614,124.70660518613387,155.08297963155016
keyes-peak,45.89538905,-88.29941793,408.0291138,north,midwest,195.7168919981591,219.31781964188087,234.52416694747643,160.33516815329307,243.4763662541621,265.18241799541045,288.90445759313195,235.29952236629458
ski-brule,46.029267,-88.701926,478.6120911,north,midwest,177.65321765503677,211.75940707337756,238.29567052044737,155.36128915616612,241.86754280707,266.25698950605056,288.5175636712565,234.46553268200955
cottonwood-butte,46.075427,-116.45282,876.4840698,north,rockies,309.0394786465108,290.8413952914926,301.47996438907205,195.27095497038894,176.42605659014595,,160.73819797688077,143.12522812084762
bluewood,46.08248726,-117.8510227,1017.164124,north,west,390.99733693469454,366.3564814811807,398.04804518886175,299.3031445640845,260.220372677161,198.68818202104316,170.31336066951565,177.35915879240724
discovery-ski-area,46.249154,-113.237923,1794.009888,north,rockies,295.5276397180737,284.204899411906,329.5226148862134,237.39069894162563,273.8286579029064,298.7438227403424,311.2789983936668,220.68851820535775
hiawatha-rock-river-township,46.358184,-86.881442,122.9063644,north,midwest,188.6861995708857,260.20044236308627,343.8514317957497,162.04819027543067,252.89799105528618,272.28908953029315,340.02153657139615,239.8231745456487
whitecap-mountains,46.40864449,-90.39588628,301.2975464,north,midwest,172.93306487174405,255.46139307470898,289.1267952950643,161.7805251228534,243.53330125220896,283.3702352914651,301.16372152590884,234.36341253523915
mount-ski-gull,46.447227,-94.376454,409.4263611,north,midwest,165.49258107916958,201.86345699757484,146.55015814252044,133.65412107583592,180.8166645912074,188.91624185190028,193.84188607140607,182.16723763809756
mt-zion-hill,46.474117,-90.162224,267.3054199,north,midwest,186.65094533434404,267.39481904036336,310.7410416017498,178.55314153339387,257.10180663775384,299.6888648759464,324.4712839032088,251.74021566613382
black-river-basin-snowriver-mountain-resort,46.504171,-89.99866,248.1086731,north,midwest,189.16619841985363,268.13972162392884,330.1814798689511,174.86881448649305,259.4660008116138,300.9753021580305,330.98077687143757,254.6889237857826
marquette-mountain,46.508077,-87.419163,148.8603668,north,midwest,180.62094238374908,253.71316233146953,333.45028033267926,151.33954942994336,250.19016474773295,262.49879072771245,327.3744965731239,230.30180680659385
jackson-creek-summit-snowriver-mountain-resort,46.509093,-89.970963,248.704422,north,midwest,193.54981747441795,270.7410979815644,334.01260220822456,178.87510406583326,260.4240561603874,303.504687718419,334.5475681378207,255.62686436930662
big-powderhorn-mountain,46.509621,-90.094554,248.6371613,north,midwest,188.52631625564362,270.64083522602715,330.1705113443531,175.62366422253268,256.0008600900389,298.03615970908567,324.4882894018731,249.590516304023
al-quaal,46.51405671,-87.6558866,186.5922852,north,midwest,182.0997005887363,248.96599496278156,324.94541079620734,162.66619862655577,264.68155359545796,272.251224448715,338.939041352456,248.6163090295787
bigrock-mountain,46.52294,-67.829322,226.2575378,north,east,227.428183179534,288.43323775741936,303.0300494229663,190.12813205755234,256.53201547478636,253.3129209442585,325.13784616549617,226.69656379697216
bears-den-mountain-fort-ransom,46.53144601,-97.93609973,405.6616516,north,midwest,204.0747100855915,229.33674244572052,126.00142362259017,133.95600781549098,141.16524299980262,148.13510498194196,208.7292713663881,152.1303967988498
bald-mountain,46.574771,-115.870896,1223.662231,north,rockies,325.0037711490207,330.03093194929164,386.4159106411713,207.88645270746815,254.83586881180588,255.69316472267798,,135.78524956574495
huff-hills,46.62678,-100.723701,595.4552002,north,midwest,185.24270923749071,183.86919174219923,119.46444747202383,121.27866255377194,144.11939799146725,122.26209388217445,172.21465414835475,148.2635353768144
white-pass,46.637548,-121.390064,1154.742188,north,west,402.054621568867,378.64141548832185,409.0779193951911,319.4242414565639,256.58338721403726,173.20176006292834,182.8944768807475,188.96302559565166
mont-du-lac,46.65189912,-92.28615119,380.0561829,north,midwest,195.21172797570708,241.79042701434784,178.03825354931982,147.70087094335565,198.30633207516837,208.8195704707921,218.46901412177294,176.90768503353854
spirit-mountain,46.715772,-92.206541,389.834259,north,midwest,202.24925729786756,242.45459190621972,153.1618072452381,152.6385615891881,218.56822184478872,228.73215754091422,248.93147464489408,199.65848670138473
quoggy-jo-ski-center-presque-isle,46.722341,-67.929805,225.3162537,north,east,224.43957715778538,288.2587715234488,311.46399763668796,192.23350539944045,257.77113461139237,256.8218852374436,322.91251676534205,232.70559800088645
great-divide,46.752298,-112.312814,1379.603638,north,rockies,264.204669296846,263.011824084582,269.14431166816865,161.71646478722113,233.85293808402284,135.41869956548058,158.18748274895339,145.42937708078085
adventure-mountain-greenland,46.771708,-89.090405,247.3562012,north,midwest,197.97290710927132,269.0805078840533,330.4720292222434,145.03577189798733,239.29253384229366,284.0083796354842,308.77467267774057,223.94321073927168
mt-ashwabay-salmo,46.777119,-90.893838,189.5431061,north,midwest,197.8447821549864,279.4963422185944,304.43205339878057,164.06785365389229,234.10175221115784,255.1776582027083,277.43011087342796,222.66900655312787
chester-bowl,46.813206,-92.095682,405.6118469,north,midwest,193.94341225761724,230.09071694536811,175.82517844628802,137.65506850957445,220.6258557474541,228.4193154297901,231.97186239105034,202.09292538486284
detroit-mountain,46.814208,-95.782006,389.276825,north,midwest,175.22967014693782,199.3138853284217,129.185166466571,122.9353878854799,151.30862776713784,142.06890239621572,189.33717527465083,143.85727252109575
porcupine-mountain,46.81752445,-89.64945806,147.2483978,north,midwest,210.39681354632137,276.99102518067514,316.708142085712,143.71100392319104,227.26746952002605,261.1321883870252,281.23384402070326,209.46049082716226
showdown,46.838728,-110.701409,1887.637817,north,rockies,299.19860224359684,300.24045928493933,326.96564829022805,247.97723055816954,277.2646342520577,335.8958962705737,366.247169500426,230.63746527484693
crystal-mountain-wa,46.934635,-121.475235,1124.817261,north,west,408.0022882890556,373.3405793099013,404.240732825437,324.109994793514,294.4082536122381,222.2647143146947,180.93569741827383,205.281122735677
montana-snowbowl,47.01491081,-114.000102,1547.184814,north,rockies,313.10247483820564,289.5040155853436,338.3968344335222,251.73572225705485,268.1297001001978,297.7822350567616,276.5711118736672,200.68823123306717
mont-ripley,47.127462,-88.561704,140.9773254,north,midwest,223.62075792694748,273.5593316765916,353.09883253443314,164.65363760806704,255.29942843731217,286.72706972569915,352.8192804975714,235.66538793626844
lonesome-pine-trails-fort-kent,47.245516,-68.594992,320.3529663,north,east,223.87386204493424,272.51315639539973,319.80725250561966,180.34990108432095,265.74169457322273,272.13526670635594,313.0247899802843,234.66697031573892
meany-lodge,47.278519,-121.318525,1250.727905,north,west,377.39767206512477,362.540165814074,409.80253511846905,277.8987681988085,293.06819122896695,347.0667390909961,155.32763342927296,194.34899360397444
wenatchee-mission-ridge,47.29181171,-120.3997609,944.8956299,north,west,317.14819542222784,307.777364142401,344.7271412276406,268.66801748961467,204.98111035354458,188.8513811198182,176.29220442788795,170.58024449504876
mt-bohemia,47.387097,-88.019978,39.78770828,north,midwest,236.5592285331374,283.19751870631234,362.0152157773266,176.71398469272432,265.30551086744816,294.45949800965104,364.9161193721521,240.12915202135883
the-summit-at-snoqualmie,47.424207,-121.416671,1094.170044,north,west,408.2312699852166,387.78747041428784,421.13283205099833,311.0919424518724,294.0818520057104,311.17801015070165,163.0671725829436,191.34332118261133
sahalie-ski-club,47.43143,-121.416774,1092.232666,north,west,411.70356261242546,390.09447027691317,421.7016258580945,315.80651071920386,278.9453115586551,260.60601269037284,159.88563727318092,185.96057873790832
alpental,47.444868,-121.42639,1076.713867,north,west,417.1421641899539,394.2213611207459,423.58145498779294,324.0470634472236,256.2077239522157,166.55287174682144,149.93146667065506,178.05966490862806
lookout-pass,47.457232,-115.696936,1225.768311,north,rockies,356.2597449178844,353.9548174994991,401.55521796352843,278.3016614655201,270.26730214421747,276.2512216611029,237.6316740257173,193.9104249838168
silver-mountain,47.540756,-116.133376,1100.220703,north,rockies,267.53431672126527,290.0377162197045,375.9097727625144,175.95832346369082,202.2092206065041,152.5631982102369,,127.18826604552028
giants-ridge,47.577734,-92.30478,447.4679871,north,midwest,180.36680372106798,220.19914794906367,236.58325412018266,151.32346570740822,200.28056848168825,227.76627062318488,248.05146443397348,184.74627689146803
badger-mountain,47.61213216,-120.1264642,908.730835,north,west,262.3304717618828,212.93801232324262,136.89298957446675,217.59909534980713,151.12774259717511,146.9307124784794,,142.04297488952628
leavenworth-ski-hill,47.614192,-120.668807,1332.686279,north,west,270.12085728131933,277.85870129644115,178.04720008664808,215.74362257985507,222.84351475167355,263.12249682908737,198.23868479531416,225.71047410326395
buena-vista,47.658501,-94.878582,388.6350708,north,midwest,177.5634011608676,220.44728790839133,198.2241458320285,126.07688042809619,191.22534858427,236.53503499798722,262.71760553750033,179.4050686711899
lutsen-mountains,47.66381575,-90.71366514,365.8252258,north,midwest,197.4300016484449,217.68435575617036,259.19102253104137,146.2141666462834,228.32173024347375,234.40745206907832,294.50088472223564,207.6256614359457
cascade-powder-guides,47.710349,-121.162372,1360.428101,north,west,398.16412796652634,382.2673555754999,412.9878627290241,306.9401314593283,299.63544683318764,330.06528744604,170.62517058075292,202.4414177652959
stevens-pass,47.743836,-121.091588,1448.738037,north,west,407.87625340014074,398.63057906972756,429.8006287188847,324.94728302113265,325.59088986948365,380.0728008381166,394.8186085391836,246.5068220073392
mt-spokane,47.921722,-117.09534,787.1824341,north,west,310.6762713827911,315.1545360066144,355.4992477848832,250.31613686723443,253.92686362057452,255.68969615974729,,181.6569924581852
teton-pass,47.928529,-112.805879,1609.837646,north,rockies,322.52356285108226,310.76271650991697,344.02186089471456,253.79066930254567,287.88704452343086,359.31438153804527,368.74874103193366,257.9486899833595
echo-valley-lake-chelan,47.935933,-120.055767,1163.003662,north,west,291.4985642007296,275.3974923072061,139.24626093749194,200.50095119298345,198.5831899366246,161.4520532532729,,200.8927006924454
hurricane-ridge,47.97060894,-123.4940449,446.6850281,north,west,300.61801840322977,222.83873949741792,238.22526347731053,207.44704855462686,200.15019144473453,,189.4323928143106,151.69047696682998
blacktail-mountain,48.02660191,-114.3657677,1129.695679,north,rockies,268.5803351842514,280.79565245583115,350.91139444766844,211.79424688243114,234.57396957064518,153.3009830776426,191.16551530774046,145.32137798501614
bear-paw-ski-bowl,48.164041,-109.670322,945.9528809,north,rockies,244.10078770238323,241.97794648060727,225.77794409998052,175.6164119553876,217.96722095161613,114.51530730555538,157.9059395504574,153.63705279604397
49-degrees-north-mountain-resort,48.301024,-117.56371,1080.569336,north,west,304.7929779695792,312.13204021359144,392.4394226442898,238.92161063313424,218.217889861865,138.8847981804973,120.30182780019115,164.14345137645378
schweitzer-mountain-resort,48.368246,-116.623607,1183.032593,north,rockies,355.4247626823309,349.13009450212206,393.78463332232457,290.79065007552936,256.7675685049802,214.8701725076092,195.1648149654213,184.82812510791763
loup-loup-ski-bowl,48.393279,-119.911062,1456.993408,north,west,309.86345643818305,285.42985394093074,297.07927310935054,253.31312094071646,236.8922518969308,226.48076554256957,217.0656355125688,189.5660963004361
whitefish-mountain-resort,48.484071,-114.353785,1381.592651,north,rockies,311.3443419398197,304.895784335655,373.07625891407685,264.87588826129286,262.71039054577193,351.89319661250363,397.0932908358061,192.15015661104985
north-cascade-heliskiing-mazama,48.596333,-120.442691,1657.844238,north,west,335.29486523988237,328.15728158656646,402.25190107903813,268.14441040542863,273.2682339557151,341.1894681644159,495.2024775257496,226.00176237385452
great-northern-powder-guides,48.597804,-114.618692,1434.792114,north,rockies,280.37667444026846,294.4433936878774,416.6148998115027,235.06180796816815,254.67733004821702,364.11432759329205,471.97207495283436,173.49372061279826
turner-mountain,48.60538239,-115.6302602,1334.959839,north,rockies,293.10225991762087,309.98919492805925,423.7672107356742,244.27295025371043,248.11400740531667,313.9490253004412,197.9699540149789,176.9020797949814
mt-baker,48.861461,-121.654374,1091.320313,north,west,428.61867817122516,382.03025369274235,413.1163351026196,335.31089759382,311.0864896392093,346.5675952524606,224.18322749888404,241.04073207900473
sitzmark,48.86405,-119.164909,1096.396606,north,west,276.5944380255551,284.4499797772012,140.39451030866493,173.45997969403834,241.8870668105256,149.43777215414391,162.82944707998243,222.65999831456944
frost-fire-park,48.912267,-98.063219,323.930542,north,midwest,187.2664806435187,208.41178362341935,192.53161525218016,139.0798906601393,173.8093621218592,195.56277620466943,246.09879912366483,160.45686837941844
bottineau-winter-park,48.951438,-100.468756,575.7583618,north,midwest,204.0567608532248,252.0071418330981,254.0231459015742,149.18739283025405,166.47830636421736,195.97458601336362,211.62158790194292,153.18347184034099
