resort,url,maps_url,lat,lon
phoenix-mountain,https://www.skiresort.info/ski-resort/phoenix-mountain/,"https://www.google.com/maps?q=49.108749,-118.586866",49.108749,-118.586866
beartooth-basin,https://www.skiresort.info/ski-resort/beartooth-basin/,"https://www.google.com/maps?q=44.975442,-109.433085",44.975442,-109.433085
laurentian-ski-hill-north-bay,https://www.skiresort.info/ski-resort/laurentian-ski-hill-north-bay/,"https://www.google.com/maps?q=46.33278,-79.432993",46.33278,-79.432993
le-petit-chamonix,https://www.skiresort.info/ski-resort/le-petit-chamonix/,"https://www.google.com/maps?q=47.972837,-66.956066",47.972837,-66.956066
mount-ski-gull,https://www.skiresort.info/ski-resort/mount-ski-gull/,"https://www.google.com/maps?q=46.447227,-94.376454",46.447227,-94.376454
ferguson-ridge,https://www.skiresort.info/ski-resort/ferguson-ridge/,"https://www.google.com/maps?q=45.28193939540548,-117.11270278924299",45.28193939540548,-117.11270278924299
woodward-park-city,https://www.skiresort.info/ski-resort/woodward-park-city/,"https://www.google.com/maps?q=40.753737,-111.584263",40.753737,-111.584263
val-bialas-ski-center-utica,https://www.skiresort.info/ski-resort/val-bialas-ski-center-utica/,"https://www.google.com/maps?q=43.084299,-75.250423",43.084299,-75.250423
denton-hill-state-park,https://www.skiresort.info/ski-resort/denton-hill-state-park/,"https://www.google.com/maps?q=41.77496,-77.828898",41.77496,-77.828898
sunrise-park,https://www.skiresort.info/ski-resort/sunrise-park/,"https://www.google.com/maps?q=33.972949,-109.563519",33.972949,-109.563519
tri-town,https://www.skiresort.info/ski-resort/tri-town/,"https://www.google.com/maps?q=47.362027386930464,-79.57080722846281",47.362027386930464,-79.57080722846281
snow-snake,https://www.skiresort.info/ski-resort/snow-snake/,"https://www.google.com/maps?q=43.95919317178075,-84.781703",43.95919317178075,-84.781703
duck-mountain-kamsack,https://www.skiresort.info/ski-resort/duck-mountain-kamsack/,"https://www.google.com/maps?q=51.560773,-101.609293",51.560773,-101.609293
cap-chat,https://www.skiresort.info/ski-resort/cap-chat/,"https://www.google.com/maps?q=49.04797017017178,-66.69365617936782",49.04797017017178,-66.69365617936782
toggenburg-ski-center,https://www.skiresort.info/ski-resort/toggenburg-ski-center/,"https://www.google.com/maps?q=42.825648,-75.960042",42.825648,-75.960042
titcomb-mountain,https://www.skiresort.info/ski-resort/titcomb-mountain/,"https://www.google.com/maps?q=44.649925,-70.171443",44.649925,-70.171443
bear-mountain-dawson-creek,https://www.skiresort.info/ski-resort/bear-mountain-dawson-creek/,"https://www.google.com/maps?q=55.7150390743958,-120.26760830352913",55.7150390743958,-120.26760830352913
sapphire-valley,https://www.skiresort.info/ski-resort/sapphire-valley/,"https://www.google.com/maps?q=35.123682,-83.058921",35.123682,-83.058921
thunderhill-benito,https://www.skiresort.info/ski-resort/thunderhill-benito/,"https://www.google.com/maps?q=52.013074,-101.597202",52.013074,-101.597202
blizzard-mountain,https://www.skiresort.info/ski-resort/blizzard-mountain/,"https://www.google.com/maps?q=43.50799538296924,-113.55966353659252",43.50799538296924,-113.55966353659252
bottineau-winter-park,https://www.skiresort.info/ski-resort/bottineau-winter-park/,"https://www.google.com/maps?q=48.951438,-100.468756",48.951438,-100.468756
fairview-ski-hill,https://www.skiresort.info/ski-resort/fairview-ski-hill/,"https://www.google.com/maps?q=55.994445,-118.604516",55.994445,-118.604516
cottonwood-butte,https://www.skiresort.info/ski-resort/cottonwood-butte/,"https://www.google.com/maps?q=46.075427,-116.452820",46.075427,-116.452820
hillberg,https://www.skiresort.info/ski-resort/hillberg/,"https://www.google.com/maps?q=61.274793963491945,-149.8203142588388",61.274793963491945,-149.8203142588388
rotarun,https://www.skiresort.info/ski-resort/rotarun/,"https://www.google.com/maps?q=43.497159,-114.365479",43.497159,-114.365479
ausblick-sussex,https://www.skiresort.info/ski-resort/ausblick-sussex/,"https://www.google.com/maps?q=43.133836,-88.264724",43.133836,-88.264724
little-smoky,https://www.skiresort.info/ski-resort/little-smoky/,"https://www.google.com/maps?q=55.46406689824404,-117.19585412788996",55.46406689824404,-117.19585412788996
lonesome-pine-trails-fort-kent,https://www.skiresort.info/ski-resort/lonesome-pine-trails-fort-kent/,"https://www.google.com/maps?q=47.245516,-68.594992",47.245516,-68.594992
boyce-park,https://www.skiresort.info/ski-resort/boyce-park/,"https://www.google.com/maps?q=40.46127200583641,-79.74778779025117",40.46127200583641,-79.74778779025117
the-rock-snowpark,https://www.skiresort.info/ski-resort/the-rock-snowpark/,"https://www.google.com/maps?q=42.92000774690757,-88.01603616727586",42.92000774690757,-88.01603616727586
beauce-vallee-jonction,https://www.skiresort.info/ski-resort/beauce-vallee-jonction/,"https://www.google.com/maps?q=46.371499,-70.929538",46.371499,-70.929538
batawa-ski-hill,https://www.skiresort.info/ski-resort/batawa-ski-hill/,"https://www.google.com/maps?q=44.165906,-77.596757",44.165906,-77.596757
villa-olivia-bartlett,https://www.skiresort.info/ski-resort/villa-olivia-bartlett/,"https://www.google.com/maps?q=42.014228,-88.223057",42.014228,-88.223057
plumas-eureka-ski-bowl,https://www.skiresort.info/ski-resort/plumas-eureka-ski-bowl/,"https://www.google.com/maps?q=39.767073,-120.699594",39.767073,-120.699594
mont-chilly,https://www.skiresort.info/ski-resort/mont-chilly/,"https://www.google.com/maps?q=45.916362,-76.744891",45.916362,-76.744891
four-seasons,https://www.skiresort.info/ski-resort/four-seasons/,"https://www.google.com/maps?q=43.0351333164408,-75.97246397204898",43.0351333164408,-75.97246397204898
coppervale,https://www.skiresort.info/ski-resort/coppervale/,"https://www.google.com/maps?q=40.345341,-120.903829",40.345341,-120.903829
sleepy-hollow-sports-park-des-moines,https://www.skiresort.info/ski-resort/sleepy-hollow-sports-park-des-moines/,"https://www.google.com/maps?q=41.588595,-93.533212",41.588595,-93.533212
solbakken-sisimiut,https://www.skiresort.info/ski-resort/solbakken-sisimiut/,"https://www.google.com/maps?q=66.939029,-53.531359",66.939029,-53.531359
mount-evergreen-kenora,https://www.skiresort.info/ski-resort/mount-evergreen-kenora/,"https://www.google.com/maps?q=49.792878,-94.412385",49.792878,-94.412385
snowhaven,https://www.skiresort.info/ski-resort/snowhaven/,"https://www.google.com/maps?q=45.867713,-116.089581",45.867713,-116.089581
navarino-hills,https://www.skiresort.info/ski-resort/navarino-hills/,"https://www.google.com/maps?q=44.609696,-88.584587",44.609696,-88.584587
blandford,https://www.skiresort.info/ski-resort/blandford/,"https://www.google.com/maps?q=42.194395,-72.911985",42.194395,-72.911985
glen-mountain-park,https://www.skiresort.info/ski-resort/glen-mountain-park/,,,
boogie-mountain-espanola,https://www.skiresort.info/ski-resort/boogie-mountain-espanola/,"https://www.google.com/maps?q=46.239922628124816,-81.77413411399993",46.239922628124816,-81.77413411399993
cazenovia,https://www.skiresort.info/ski-resort/cazenovia/,"https://www.google.com/maps?q=42.976909,-75.852665",42.976909,-75.852665
cranor-ski-hill-gunnison,https://www.skiresort.info/ski-resort/cranor-ski-hill-gunnison/,"https://www.google.com/maps?q=38.586793,-106.895685",38.586793,-106.895685
lyndon-outing-club,https://www.skiresort.info/ski-resort/lyndon-outing-club/,"https://www.google.com/maps?q=44.532482,-71.986612",44.532482,-71.986612
big-creek-ski-area,https://www.skiresort.info/ski-resort/big-creek-ski-area/,"https://www.google.com/maps?q=41.646536,-81.183224",41.646536,-81.183224
mont-sauvage,https://www.skiresort.info/ski-resort/mont-sauvage/,"https://www.google.com/maps?q=45.99288190719196,-74.16873534109995",45.99288190719196,-74.16873534109995
medicine-lodge,https://www.skiresort.info/ski-resort/medicine-lodge/,"https://www.google.com/maps?q=52.455160,-114.258028",52.455160,-114.258028
summit-lake-nakusp,https://www.skiresort.info/ski-resort/summit-lake-nakusp/,"https://www.google.com/maps?q=50.145614206563636,-117.61479686068967",50.145614206563636,-117.61479686068967
spring-hill-winter-park,https://www.skiresort.info/ski-resort/spring-hill-winter-park/,"https://www.google.com/maps?q=49.96262048155109,-96.98388122256694",49.96262048155109,-96.98388122256694
winter-park-kewaunee-county,https://www.skiresort.info/ski-resort/winter-park-kewaunee-county/,"https://www.google.com/maps?q=44.460802,-87.559102",44.460802,-87.559102
timber-ridge-big-river,https://www.skiresort.info/ski-resort/timber-ridge-big-river/,"https://www.google.com/maps?q=53.788080730465225,-106.98253211730619",53.788080730465225,-106.98253211730619
edmonton-ski-club,https://www.skiresort.info/ski-resort/edmonton-ski-club/,"https://www.google.com/maps?q=53.534001,-113.475519",53.534001,-113.475519
parc-de-lile-melville-val-mauricie,https://www.skiresort.info/ski-resort/parc-de-lile-melville-val-mauricie/,"https://www.google.com/maps?q=46.5234191242179,-72.7631316847135",46.5234191242179,-72.7631316847135
hurricane-ridge,https://www.skiresort.info/ski-resort/hurricane-ridge/,"https://www.google.com/maps?q=47.97060894089282,-123.494044885029",47.97060894089282,-123.494044885029
baie-des-sables,https://www.skiresort.info/ski-resort/baie-des-sables/,"https://www.google.com/maps?q=45.589034,-70.931431",45.589034,-70.931431
cochran,https://www.skiresort.info/ski-resort/cochran/,"https://www.google.com/maps?q=44.389086202223446,-72.98097956665136",44.389086202223446,-72.98097956665136
mount-greylock-south-williamstown,https://www.skiresort.info/ski-resort/mount-greylock-south-williamstown/,"https://www.google.com/maps?q=42.634058,-73.214870",42.634058,-73.214870
granlibakken,https://www.skiresort.info/ski-resort/granlibakken/,"https://www.google.com/maps?q=39.154632,-120.154231",39.154632,-120.154231
lake-city-ski-hill,https://www.skiresort.info/ski-resort/lake-city-ski-hill/,"https://www.google.com/maps?q=38.010959,-107.311915",38.010959,-107.311915
mount-martin-deep-river,https://www.skiresort.info/ski-resort/mount-martin-deep-river/,"https://www.google.com/maps?q=46.115633,-77.508085",46.115633,-77.508085
misty-ridge,https://www.skiresort.info/ski-resort/misty-ridge/,"https://www.google.com/maps?q=54.362535,-114.541117",54.362535,-114.541117
mont-villa-saguenay,https://www.skiresort.info/ski-resort/mont-villa-saguenay/,"https://www.google.com/maps?q=48.546199,-71.632147",48.546199,-71.632147
whitetail-ridge-fort-mccoy,https://www.skiresort.info/ski-resort/whitetail-ridge-fort-mccoy/,"https://www.google.com/maps?q=44.021457,-90.721931",44.021457,-90.721931
storrs-hill-lebanon,https://www.skiresort.info/ski-resort/storrs-hill-lebanon/,"https://www.google.com/maps?q=43.634795,-72.251497",43.634795,-72.251497
twin-towers,https://www.skiresort.info/ski-resort/twin-towers/,"https://www.google.com/maps?q=51.681483,-108.491311",51.681483,-108.491311
trestle-ridge-terrace-bay,https://www.skiresort.info/ski-resort/trestle-ridge-terrace-bay/,"https://www.google.com/maps?q=48.788167,-87.108386",48.788167,-87.108386
moose-mountain-dawson-city,https://www.skiresort.info/ski-resort/moose-mountain-dawson-city/,"https://www.google.com/maps?q=64.050158,-139.409508",64.050158,-139.409508
alice-hill-park-pembroke,https://www.skiresort.info/ski-resort/alice-hill-park-pembroke/,"https://www.google.com/maps?q=45.731992,-77.34668",45.731992,-77.34668
spring-lake-ski-hill,https://www.skiresort.info/ski-resort/spring-lake-ski-hill/,"https://www.google.com/maps?q=55.505269,-119.586552",55.505269,-119.586552
ascutney-mountain,https://www.skiresort.info/ski-resort/ascutney-mountain/,"https://www.google.com/maps?q=43.464308,-72.465321",43.464308,-72.465321
valley-ski-hill-alliance,https://www.skiresort.info/ski-resort/valley-ski-hill-alliance/,"https://www.google.com/maps?q=52.413914,-111.824273",52.413914,-111.824273
mt-pisgah,https://www.skiresort.info/ski-resort/mt-pisgah/,"https://www.google.com/maps?q=44.344925,-74.125298",44.344925,-74.125298
drayton-valley-brazeau-ski-hill,https://www.skiresort.info/ski-resort/drayton-valley-brazeau-ski-hill/,"https://www.google.com/maps?q=53.237785,-114.922983",53.237785,-114.922983
lively,https://www.skiresort.info/ski-resort/lively/,"https://www.google.com/maps?q=46.431625,-81.142221",46.431625,-81.142221
little-ski-hill,https://www.skiresort.info/ski-resort/little-ski-hill/,"https://www.google.com/maps?q=44.929101,-116.164289",44.929101,-116.164289
elk-ridge-williams,https://www.skiresort.info/ski-resort/elk-ridge-williams/,"https://www.google.com/maps?q=35.215139,-112.191636",35.215139,-112.191636
skyline-friendship,https://www.skiresort.info/ski-resort/skyline-friendship/,"https://www.google.com/maps?q=43.982333,-89.820861",43.982333,-89.820861
mount-fairweather-atikokan,https://www.skiresort.info/ski-resort/mount-fairweather-atikokan/,"https://www.google.com/maps?q=48.807125,-91.59202",48.807125,-91.59202
tupilak-aasiaat,https://www.skiresort.info/ski-resort/tupilak-aasiaat/,"https://www.google.com/maps?q=68.704449,-52.886861",68.704449,-52.886861
echo-valley-lake-chelan,https://www.skiresort.info/ski-resort/echo-valley-lake-chelan/,"https://www.google.com/maps?q=47.935933,-120.055767",47.935933,-120.055767
northeast-slopes-east-corinth,https://www.skiresort.info/ski-resort/northeast-slopes-east-corinth/,"https://www.google.com/maps?q=44.072628,-72.250753",44.072628,-72.250753
badger-mountain,https://www.skiresort.info/ski-resort/badger-mountain/,"https://www.google.com/maps?q=47.61213216014952,-120.1264641616122",47.61213216014952,-120.1264641616122
beartown,https://www.skiresort.info/ski-resort/beartown/,"https://www.google.com/maps?q=44.764355,-73.584460",44.764355,-73.584460
veterans-memorial-franklin,https://www.skiresort.info/ski-resort/veterans-memorial-franklin/,"https://www.google.com/maps?q=43.444855,-71.690924",43.444855,-71.690924
the-ridge-le-roy,https://www.skiresort.info/ski-resort/the-ridge-le-roy/,"https://www.google.com/maps?q=43.020571,-77.953745",43.020571,-77.953745
hoedown-hill-windsor,https://www.skiresort.info/ski-resort/hoedown-hill-windsor/,"https://www.google.com/maps?q=40.453945,-104.929665",40.453945,-104.929665
little-mac-mackenzie,https://www.skiresort.info/ski-resort/little-mac-mackenzie/,"https://www.google.com/maps?q=55.340853,-123.076506",55.340853,-123.076506
indian-lake,https://www.skiresort.info/ski-resort/indian-lake/,"https://www.google.com/maps?q=43.775174,-74.266459",43.775174,-74.266459
gwynne-valley,https://www.skiresort.info/ski-resort/gwynne-valley/,"https://www.google.com/maps?q=52.986124,-113.217786",52.986124,-113.217786
paul-bunyan-ski-hill,https://www.skiresort.info/ski-resort/paul-bunyan-ski-hill/,"https://www.google.com/maps?q=45.32494580013346,-88.52433373827034",45.32494580013346,-88.52433373827034
hart-highlands-prince-george,https://www.skiresort.info/ski-resort/hart-highlands-prince-george/,"https://www.google.com/maps?q=53.983221,-122.792524",53.983221,-122.792524
mont-pits-cabano,https://www.skiresort.info/ski-resort/mont-pits-cabano/,"https://www.google.com/maps?q=47.664216,-68.892895",47.664216,-68.892895
val-dor,https://www.skiresort.info/ski-resort/val-dor/,"https://www.google.com/maps?q=48.085447,-77.809591",48.085447,-77.809591
quoggy-jo-ski-center-presque-isle,https://www.skiresort.info/ski-resort/quoggy-jo-ski-center-presque-isle/,"https://www.google.com/maps?q=46.722341,-67.929805",46.722341,-67.929805
eastlink-park-whitecourt,https://www.skiresort.info/ski-resort/eastlink-park-whitecourt/,"https://www.google.com/maps?q=54.134569,-115.652564",54.134569,-115.652564
sisorarfiit-nuuk,https://www.skiresort.info/ski-resort/sisorarfiit-nuuk/,"https://www.google.com/maps?q=64.189201,-51.668848",64.189201,-51.668848
spruce-mountain-jay,https://www.skiresort.info/ski-resort/spruce-mountain-jay/,"https://www.google.com/maps?q=44.478835,-70.202974",44.478835,-70.202974
living-memorial-park-brattleboro,https://www.skiresort.info/ski-resort/living-memorial-park-brattleboro/,"https://www.google.com/maps?q=42.847890,-72.585845",42.847890,-72.585845
abenaki,https://www.skiresort.info/ski-resort/abenaki/,"https://www.google.com/maps?q=43.609331,-71.229985",43.609331,-71.229985
stover-mountain,https://www.skiresort.info/ski-resort/stover-mountain/,"https://www.google.com/maps?q=40.29050222689264,-121.28848931432071",40.29050222689264,-121.28848931432071
farrs-hill-randolph,https://www.skiresort.info/ski-resort/farrs-hill-randolph/,"https://www.google.com/maps?q=43.931287,-72.664458",43.931287,-72.664458
hanson-hills,https://www.skiresort.info/ski-resort/hanson-hills/,"https://www.google.com/maps?q=44.645248,-84.753362",44.645248,-84.753362
chapman-hill-durango,https://www.skiresort.info/ski-resort/chapman-hill-durango/,"https://www.google.com/maps?q=37.28277400769554,-107.86887546930008",37.28277400769554,-107.86887546930008
mulligans-hollow-ski-bowl,https://www.skiresort.info/ski-resort/mulligans-hollow-ski-bowl/,"https://www.google.com/maps?q=43.057605,-86.240105",43.057605,-86.240105
brantling,https://www.skiresort.info/ski-resort/brantling/,"https://www.google.com/maps?q=43.149149,-77.065583",43.149149,-77.065583
hockley-valley,https://www.skiresort.info/ski-resort/hockley-valley/,"https://www.google.com/maps?q=43.976883,-80.048219",43.976883,-80.048219
bosques-de-monterreal-san-antonio-de-las-alazanas,https://www.skiresort.info/ski-resort/bosques-de-monterreal-san-antonio-de-las-alazanas/,"https://www.google.com/maps?q=25.232329,-100.434700",25.232329,-100.434700
meany-lodge,https://www.skiresort.info/ski-resort/meany-lodge/,"https://www.google.com/maps?q=47.278519,-121.318525",47.278519,-121.318525
plumtree-fawnridge-lake-carroll,https://www.skiresort.info/ski-resort/plumtree-fawnridge-lake-carroll/,"https://www.google.com/maps?q=42.16875016110073,-89.88981076298381",42.16875016110073,-89.88981076298381
frisco-adventure-park,https://www.skiresort.info/ski-resort/frisco-adventure-park/,"https://www.google.com/maps?q=39.574092,-106.078196",39.574092,-106.078196
falcon-ridge,https://www.skiresort.info/ski-resort/falcon-ridge/,"https://www.google.com/maps?q=49.703318,-95.189995",49.703318,-95.189995
buckhorn-ski-and-snowboard-club,https://www.skiresort.info/ski-resort/buckhorn-ski-and-snowboard-club/,"https://www.google.com/maps?q=34.34078331714641,-117.91884925701096",34.34078331714641,-117.91884925701096
rocking-horse-ranch,https://www.skiresort.info/ski-resort/rocking-horse-ranch/,"https://www.google.com/maps?q=41.691208,-74.016472",41.691208,-74.016472
fox-hill,https://www.skiresort.info/ski-resort/fox-hill/,"https://www.google.com/maps?q=43.374678,-88.252262",43.374678,-88.252262
winterclub-indoor-ski-snowboard-winter-park,https://www.skiresort.info/ski-resort/winterclub-indoor-ski-snowboard-winter-park/,"https://www.google.com/maps?q=28.602999,-81.312038",28.602999,-81.312038
missaukee-mountain,https://www.skiresort.info/ski-resort/missaukee-mountain/,"https://www.google.com/maps?q=44.392643,-85.227584",44.392643,-85.227584
ski-maxx-colorado-springs,https://www.skiresort.info/ski-resort/ski-maxx-colorado-springs/,"https://www.google.com/maps?q=38.895854,-104.83805",38.895854,-104.83805
polar-peak,https://www.skiresort.info/ski-resort/polar-peak/,"https://www.google.com/maps?q=42.125137,-73.693007",42.125137,-73.693007
mt-chinguacousy-brampton,https://www.skiresort.info/ski-resort/mt-chinguacousy-brampton/,"https://www.google.com/maps?q=43.727882,-79.724806",43.727882,-79.724806
red-hill-moultonborough,https://www.skiresort.info/ski-resort/red-hill-moultonborough/,"https://www.google.com/maps?q=43.749287,-71.416282",43.749287,-71.416282
mike-wiegele-blue-river,https://www.skiresort.info/ski-resort/mike-wiegele-blue-river/,"https://www.google.com/maps?q=52.114221,-119.302114",52.114221,-119.302114
eagle-pass-heliskiing,https://www.skiresort.info/ski-resort/eagle-pass-heliskiing/,"https://www.google.com/maps?q=50.978401,-118.230459",50.978401,-118.230459
stellar-heliskiing,https://www.skiresort.info/ski-resort/stellar-heliskiing/,"https://www.google.com/maps?q=49.900794,-116.906907",49.900794,-116.906907
adamants,https://www.skiresort.info/ski-resort/adamants/,"https://www.google.com/maps?q=51.633375,-118.168817",51.633375,-118.168817
mica-heli-guides-mica-creek,https://www.skiresort.info/ski-resort/mica-heli-guides-mica-creek/,"https://www.google.com/maps?q=52.19785542388402,-118.43674576650288",52.19785542388402,-118.43674576650288
mustang-powder,https://www.skiresort.info/ski-resort/mustang-powder/,"https://www.google.com/maps?q=51.17456281882372,-118.71465862096602",51.17456281882372,-118.71465862096602
kootenay,https://www.skiresort.info/ski-resort/kootenay/,,,
white-grizzly-meadow-creek,https://www.skiresort.info/ski-resort/white-grizzly-meadow-creek/,"https://www.google.com/maps?q=50.395025,-117.097383",50.395025,-117.097383
last-frontier-bob-quinn-lake,https://www.skiresort.info/ski-resort/last-frontier-bob-quinn-lake/,"https://www.google.com/maps?q=55.936004067713334,-129.99468200077212",55.936004067713334,-129.99468200077212
points-north-heli-adventures,https://www.skiresort.info/ski-resort/points-north-heli-adventures/,"https://www.google.com/maps?q=60.57988057424829,-145.71775527094064",60.57988057424829,-145.71775527094064
monashee,https://www.skiresort.info/ski-resort/monashee/,,,
great-northern-snow-cat-trout-lake,https://www.skiresort.info/ski-resort/great-northern-snow-cat-trout-lake/,"https://www.google.com/maps?q=50.66362201687453,-117.56510193705861",50.66362201687453,-117.56510193705861
bella-coola,https://www.skiresort.info/ski-resort/bella-coola/,"https://www.google.com/maps?q=52.371060,-126.069875",52.371060,-126.069875
bobby-burns,https://www.skiresort.info/ski-resort/bobby-burns/,,,
skeena-heliskiing,https://www.skiresort.info/ski-resort/skeena-heliskiing/,"https://www.google.com/maps?q=55.611716897514334,-128.12423322029701",55.611716897514334,-128.12423322029701
cariboos,https://www.skiresort.info/ski-resort/cariboos/,"https://www.google.com/maps?q=52.72026282415,-119.471866254",52.72026282415,-119.471866254
tyax-heliskiing,https://www.skiresort.info/ski-resort/tyax-heliskiing/,"https://www.google.com/maps?q=50.952288,-122.771057",50.952288,-122.771057
valdez-heli-ski-guides,https://www.skiresort.info/ski-resort/valdez-heli-ski-guides/,"https://www.google.com/maps?q=61.19803391795622,-145.5527226607919",61.19803391795622,-145.5527226607919
crescent-spur,https://www.skiresort.info/ski-resort/crescent-spur/,"https://www.google.com/maps?q=53.56816601761549,-120.67186278876704",53.56816601761549,-120.67186278876704
canadian-mountain-holidays-valemount,https://www.skiresort.info/ski-resort/canadian-mountain-holidays-valemount/,,,
gothics,https://www.skiresort.info/ski-resort/gothics/,,,
northern-escape-heli-skiing,https://www.skiresort.info/ski-resort/northern-escape-heli-skiing/,"https://www.google.com/maps?q=54.480573,-128.742152",54.480573,-128.742152
atlin-heli-sports,https://www.skiresort.info/ski-resort/atlin-heli-sports/,"https://www.google.com/maps?q=59.584892,-133.661649",59.584892,-133.661649
galena,https://www.skiresort.info/ski-resort/galena/,,,
bugaboos,https://www.skiresort.info/ski-resort/bugaboos/,,,
pantheon,https://www.skiresort.info/ski-resort/pantheon/,"https://www.google.com/maps?q=51.730429,-124.746708",51.730429,-124.746708
mcbride,https://www.skiresort.info/ski-resort/mcbride/,,,
pando-park,https://www.skiresort.info/ski-resort/pando-park/,"https://www.google.com/maps?q=43.082479,-85.469172",43.082479,-85.469172
kettlebowl,https://www.skiresort.info/ski-resort/kettlebowl/,"https://www.google.com/maps?q=45.271773,-88.900065",45.271773,-88.900065
snow-goose-mountain,https://www.skiresort.info/ski-resort/snow-goose-mountain/,"https://www.google.com/maps?q=53.410487,-60.425843",53.410487,-60.425843
mt-eustis-littleton,https://www.skiresort.info/ski-resort/mt-eustis-littleton/,"https://www.google.com/maps?q=44.297429,-71.773973",44.297429,-71.773973
challenge-mountain-walloon-lake,https://www.skiresort.info/ski-resort/challenge-mountain-walloon-lake/,"https://www.google.com/maps?q=45.23758692314916,-84.88060284794419",45.23758692314916,-84.88060284794419
pinnacle-park-pittsfield,https://www.skiresort.info/ski-resort/pinnacle-park-pittsfield/,"https://www.google.com/maps?q=44.795865,-69.388140",44.795865,-69.388140
stony-mountain,https://www.skiresort.info/ski-resort/stony-mountain/,"https://www.google.com/maps?q=50.093985,-97.206272",50.093985,-97.206272
powers-bluff,https://www.skiresort.info/ski-resort/powers-bluff/,"https://www.google.com/maps?q=44.532432,-90.071524",44.532432,-90.071524
leavenworth-ski-hill,https://www.skiresort.info/ski-resort/leavenworth-ski-hill/,"https://www.google.com/maps?q=47.614192,-120.668807",47.614192,-120.668807
four-lakes,https://www.skiresort.info/ski-resort/four-lakes/,"https://www.google.com/maps?q=41.781580948422736,-88.08363723737237",41.781580948422736,-88.08363723737237
big-bam-taylor,https://www.skiresort.info/ski-resort/big-bam-taylor/,"https://www.google.com/maps?q=56.129755,-120.730949",56.129755,-120.730949
purcell-heliskiing,https://www.skiresort.info/ski-resort/purcell-heliskiing/,"https://www.google.com/maps?q=51.301998,-116.940867",51.301998,-116.940867
north-cascade-heliskiing-mazama,https://www.skiresort.info/ski-resort/north-cascade-heliskiing-mazama/,"https://www.google.com/maps?q=48.596333,-120.442691",48.596333,-120.442691
ruby-mountain,https://www.skiresort.info/ski-resort/ruby-mountain/,"https://www.google.com/maps?q=40.729991,-115.469852",40.729991,-115.469852
chatter-creek,https://www.skiresort.info/ski-resort/chatter-creek/,"https://www.google.com/maps?q=51.49693429505468,-117.17483092180454",51.49693429505468,-117.17483092180454
snow-water,https://www.skiresort.info/ski-resort/snow-water/,"https://www.google.com/maps?q=49.38031160298485,-117.43429307643416",49.38031160298485,-117.43429307643416
selkirk-meadow-creek,https://www.skiresort.info/ski-resort/selkirk-meadow-creek/,"https://www.google.com/maps?q=50.252300275482355,-117.02744629462575",50.252300275482355,-117.02744629462575
valemount-glaciers-planned,https://www.skiresort.info/ski-resort/valemount-glaciers-planned/,"https://www.google.com/maps?q=52.824873,-119.367561",52.824873,-119.367561
mont-alta,https://www.skiresort.info/ski-resort/mont-alta/,"https://www.google.com/maps?q=46.039548,-74.23667",46.039548,-74.23667
innisfail,https://www.skiresort.info/ski-resort/innisfail/,"https://www.google.com/maps?q=52.036739,-113.967313",52.036739,-113.967313
mt-mcsauba,https://www.skiresort.info/ski-resort/mt-mcsauba/,"https://www.google.com/maps?q=45.33590668855032,-85.24389963687106",45.33590668855032,-85.24389963687106
hiawatha-rock-river-township,https://www.skiresort.info/ski-resort/hiawatha-rock-river-township/,"https://www.google.com/maps?q=46.358184,-86.881442",46.358184,-86.881442
adventure-mountain-greenland,https://www.skiresort.info/ski-resort/adventure-mountain-greenland/,"https://www.google.com/maps?q=46.771708,-89.090405",46.771708,-89.090405
sahalie-ski-club,https://www.skiresort.info/ski-resort/sahalie-ski-club/,"https://www.google.com/maps?q=47.43143,-121.416774",47.43143,-121.416774
rene-brunelle,https://www.skiresort.info/ski-resort/rene-brunelle/,"https://www.google.com/maps?q=49.376188,-82.188237",49.376188,-82.188237
mount-prospect-lancaster,https://www.skiresort.info/ski-resort/mount-prospect-lancaster/,"https://www.google.com/maps?q=44.456847,-71.575145",44.456847,-71.575145
blackhawk-ski-club-middleton,https://www.skiresort.info/ski-resort/blackhawk-ski-club-middleton/,"https://www.google.com/maps?q=43.082742,-89.570114",43.082742,-89.570114
john-melissa-besse-sports-park-gladstone,https://www.skiresort.info/ski-resort/john-melissa-besse-sports-park-gladstone/,"https://www.google.com/maps?q=45.86027694158428,-87.03855111039525",45.86027694158428,-87.03855111039525
triangle-sports-area-green-bay,https://www.skiresort.info/ski-resort/triangle-sports-area-green-bay/,"https://www.google.com/maps?q=44.509919,-87.950379",44.509919,-87.950379
powderhouse-hill-south-berwick,https://www.skiresort.info/ski-resort/powderhouse-hill-south-berwick/,"https://www.google.com/maps?q=43.237044,-70.802230",43.237044,-70.802230
terrebonne,https://www.skiresort.info/ski-resort/terrebonne/,"https://www.google.com/maps?q=45.711390,-73.663585",45.711390,-73.663585
keyes-peak,https://www.skiresort.info/ski-resort/keyes-peak/,"https://www.google.com/maps?q=45.895389045391155,-88.29941792814061",45.895389045391155,-88.29941792814061
standing-rocks,https://www.skiresort.info/ski-resort/standing-rocks/,"https://www.google.com/maps?q=44.433981,-89.398992",44.433981,-89.398992
cloudmont,https://www.skiresort.info/ski-resort/cloudmont/,"https://www.google.com/maps?q=34.53496860083028,-85.60114301116556",34.53496860083028,-85.60114301116556
