resort,url,maps_url,lat,lon,altitude
the-omni-homestead,https://www.skiresort.info/ski-resort/the-omni-homestead/,"https://www.google.com/maps?q=37.99667127039012,-79.82435599339574",37.99667127039012,-79.82435599339574,786.4300537109375
alta-sierra-shirley-meadows,https://www.skiresort.info/ski-resort/alta-sierra-shirley-meadows/,"https://www.google.com/maps?q=35.71063313105104,-118.55825061449472",35.71063313105104,-118.55825061449472,846.01904296875
detroit-mountain,https://www.skiresort.info/ski-resort/detroit-mountain/,"https://www.google.com/maps?q=46.814208,-95.782006",46.814208,-95.782006,389.2768249511719
tussey-mountain,https://www.skiresort.info/ski-resort/tussey-mountain/,"https://www.google.com/maps?q=40.769522387297386,-77.75286830368721",40.769522387297386,-77.75286830368721,368.4231872558594
christmas-mountain,https://www.skiresort.info/ski-resort/christmas-mountain/,"https://www.google.com/maps?q=43.608789,-89.859785",43.608789,-89.859785,293.14501953125
mont-du-lac,https://www.skiresort.info/ski-resort/mont-du-lac/,"https://www.google.com/maps?q=46.65189912161953,-92.28615118518228",46.65189912161953,-92.28615118518228,380.0561828613281
minnedosa-ski-valley,https://www.skiresort.info/ski-resort/minnedosa-ski-valley/,"https://www.google.com/maps?q=50.319378,-99.876806",50.319378,-99.876806,435.4765930175781
bruce-mound,https://www.skiresort.info/ski-resort/bruce-mound/,"https://www.google.com/maps?q=44.44555531638274,-90.78586540623489",44.44555531638274,-90.78586540623488,330.89874267578125
yawgoo-valley,https://www.skiresort.info/ski-resort/yawgoo-valley/,"https://www.google.com/maps?q=41.517298,-71.527217",41.517298,-71.527217,35.63191604614258
willard-mountain-greenwich,https://www.skiresort.info/ski-resort/willard-mountain-greenwich/,"https://www.google.com/maps?q=43.021237,-73.517474",43.021237,-73.517474,443.7146911621094
mount-dufour,https://www.skiresort.info/ski-resort/mount-dufour/,"https://www.google.com/maps?q=46.385701,-82.635068",46.385701,-82.635068,265.0914611816406
sunburst,https://www.skiresort.info/ski-resort/sunburst/,"https://www.google.com/maps?q=43.493317,-88.222792",43.493317,-88.222792,241.8703765869141
boston-mills,https://www.skiresort.info/ski-resort/boston-mills/,"https://www.google.com/maps?q=41.264483,-81.565161",41.264483,-81.565161,263.0518493652344
blue-hills,https://www.skiresort.info/ski-resort/blue-hills/,"https://www.google.com/maps?q=42.214719541505644,-71.11901997572025",42.21471954150565,-71.11901997572025,49.359466552734375
saint-raymond,https://www.skiresort.info/ski-resort/saint-raymond/,"https://www.google.com/maps?q=46.913192,-71.810053",46.913192,-71.810053,374.8819580078125
eaton-mountain,https://www.skiresort.info/ski-resort/eaton-mountain/,"https://www.google.com/maps?q=44.767661,-69.618501",44.767661,-69.618501,244.69326782226562
chester-bowl,https://www.skiresort.info/ski-resort/chester-bowl/,"https://www.google.com/maps?q=46.813206,-92.095682",46.813206,-92.095682,405.6118469238281
sunridge,https://www.skiresort.info/ski-resort/sunridge/,"https://www.google.com/maps?q=53.565665,-113.375124",53.565665,-113.375124,717.58642578125
mont-bellevue,https://www.skiresort.info/ski-resort/mont-bellevue/,"https://www.google.com/maps?q=45.384830,-71.910863",45.38483,-71.910863,315.2722473144531
tobo-ski,https://www.skiresort.info/ski-resort/tobo-ski/,"https://www.google.com/maps?q=48.591798,-72.501408",48.591798,-72.501408,328.881591796875
kendall-mountain-silverton,https://www.skiresort.info/ski-resort/kendall-mountain-silverton/,"https://www.google.com/maps?q=37.811174,-107.656118",37.811174,-107.656118,2805.81640625
dry-hill,https://www.skiresort.info/ski-resort/dry-hill/,"https://www.google.com/maps?q=43.930962813805884,-75.90204057675162",43.93096281380589,-75.90204057675162,152.22227478027344
holiday-mountain-mb,https://www.skiresort.info/ski-resort/holiday-mountain-mb/,"https://www.google.com/maps?q=49.236851,-98.693754",49.236851,-98.693754,387.9122619628906
clearwater,https://www.skiresort.info/ski-resort/clearwater/,"https://www.google.com/maps?q=51.636285,-120.025603",51.636285,-120.025603,1191.9298095703125
cannonsburg,https://www.skiresort.info/ski-resort/cannonsburg/,"https://www.google.com/maps?q=43.05341343175081,-85.50186255145123",43.05341343175081,-85.50186255145123,211.98036193847656
frost-fire-park,https://www.skiresort.info/ski-resort/frost-fire-park/,"https://www.google.com/maps?q=48.912267,-98.063219",48.912267,-98.063219,323.9305419921875
big-tupper-tupper-lake,https://www.skiresort.info/ski-resort/big-tupper-tupper-lake/,"https://www.google.com/maps?q=44.173240,-74.476384",44.17324,-74.476384,529.1802368164062
haute-gaspesie,https://www.skiresort.info/ski-resort/haute-gaspesie/,"https://www.google.com/maps?q=49.09711484893575,-66.51905309233126",49.09711484893575,-66.51905309233126,429.8863830566406
uplands-ski-centre,https://www.skiresort.info/ski-resort/uplands-ski-centre/,"https://www.google.com/maps?q=43.824728,-79.43936",43.824728,-79.43936,261.51116943359375
ward-hill-shrewsbury,https://www.skiresort.info/ski-resort/ward-hill-shrewsbury/,"https://www.google.com/maps?q=42.301165,-71.682852",42.301165,-71.682852,157.28439331054688
martock,https://www.skiresort.info/ski-resort/martock/,"https://www.google.com/maps?q=44.935802,-64.170475",44.935802,-64.170475,33.046669006347656
buck-hill-ski-area,https://www.skiresort.info/ski-resort/buck-hill-ski-area/,"https://www.google.com/maps?q=44.723677,-93.283024",44.723677,-93.283024,322.93548583984375
echo-mountain-park-idaho-springs,https://www.skiresort.info/ski-resort/echo-mountain-park-idaho-springs/,"https://www.google.com/maps?q=39.684591,-105.518802",39.684591,-105.518802,2423.90234375
tawatinaw-valley,https://www.skiresort.info/ski-resort/tawatinaw-valley/,"https://www.google.com/maps?q=54.302495,-113.476485",54.302495,-113.476485,657.895751953125
campgaw-mountain,https://www.skiresort.info/ski-resort/campgaw-mountain/,"https://www.google.com/maps?q=41.059431,-74.195553",41.059431,-74.195553,74.93324279785156
saint-pacome,https://www.skiresort.info/ski-resort/saint-pacome/,"https://www.google.com/maps?q=47.414494,-69.942249",47.414494,-69.942249,314.9287109375
snow-valley-edmonton,https://www.skiresort.info/ski-resort/snow-valley-edmonton/,"https://www.google.com/maps?q=53.484075,-113.557581",53.484075,-113.557581,742.30224609375
woodbury,https://www.skiresort.info/ski-resort/woodbury/,"https://www.google.com/maps?q=41.590488,-73.25545",41.590488,-73.25545,144.77415466308594
rabbit-hill-snow-resort,https://www.skiresort.info/ski-resort/rabbit-hill-snow-resort/,"https://www.google.com/maps?q=53.381212,-113.672555",53.381212,-113.672555,764.6604614257812
campton-mountain,https://www.skiresort.info/ski-resort/campton-mountain/,"https://www.google.com/maps?q=43.867988,-71.609634",43.867988,-71.609634,269.7069091796875
earl-bales-north-york-toronto,https://www.skiresort.info/ski-resort/earl-bales-north-york-toronto/,"https://www.google.com/maps?q=43.751879,-79.431993",43.751879,-79.431993,254.56983947753903
hyland-hills,https://www.skiresort.info/ski-resort/hyland-hills/,"https://www.google.com/maps?q=44.843263,-93.364134",44.843263,-93.364134,315.2384033203125
hermon-mountain,https://www.skiresort.info/ski-resort/hermon-mountain/,"https://www.google.com/maps?q=44.780186,-68.957127",44.780186,-68.957127,65.71356201171875
centre-de-plein-air-levis,https://www.skiresort.info/ski-resort/centre-de-plein-air-levis/,"https://www.google.com/maps?q=46.821572,-71.15914",46.821572,-71.15914,189.2623748779297
mont-apic,https://www.skiresort.info/ski-resort/mont-apic/,"https://www.google.com/maps?q=46.229342342031174,-71.66892219464002",46.22934234203117,-71.66892219464002,230.16017150878906
maple-ski-ridge,https://www.skiresort.info/ski-resort/maple-ski-ridge/,"https://www.google.com/maps?q=42.81669054567469,-74.02967910932861",42.81669054567469,-74.02967910932861,196.31085205078125
villa-roma,https://www.skiresort.info/ski-resort/villa-roma/,"https://www.google.com/maps?q=41.76115184406514,-74.97347925444633",41.76115184406514,-74.97347925444633,477.0126647949219
green-mountain-brush-creek-ranch,https://www.skiresort.info/ski-resort/green-mountain-brush-creek-ranch/,"https://www.google.com/maps?q=41.331230784249115,-106.60612847232306",41.33123078424912,-106.60612847232306,2339.9375
heiliger-huegel-hubertus,https://www.skiresort.info/ski-resort/heiliger-huegel-hubertus/,"https://www.google.com/maps?q=43.252327,-88.310750",43.252327,-88.31075,240.7485809326172
oglebay-resort,https://www.skiresort.info/ski-resort/oglebay-resort/,,,,
salmo-ski-hill,https://www.skiresort.info/ski-resort/salmo-ski-hill/,"https://www.google.com/maps?q=49.18637,-117.30174",49.18637,-117.30174,1752.7857666015625
mystery-mountain,https://www.skiresort.info/ski-resort/mystery-mountain/,"https://www.google.com/maps?q=55.86926412145865,-97.77530645147318",55.86926412145865,-97.77530645147318,229.2183837890625
grand-geneva,https://www.skiresort.info/ski-resort/grand-geneva/,"https://www.google.com/maps?q=42.611291,-88.385897",42.611291,-88.385897,234.31805419921875
swiss-valley,https://www.skiresort.info/ski-resort/swiss-valley/,"https://www.google.com/maps?q=41.952785260466236,-85.82630889428636",41.95278526046624,-85.82630889428636,276.85791015625
camp-10,https://www.skiresort.info/ski-resort/camp-10/,"https://www.google.com/maps?q=45.550091,-89.503724",45.550091,-89.503724,462.2684631347656
saint-georges,https://www.skiresort.info/ski-resort/saint-georges/,"https://www.google.com/maps?q=46.14017,-70.665995",46.14017,-70.665995,389.2107849121094
phoenix-mountain,https://www.skiresort.info/ski-resort/phoenix-mountain/,"https://www.google.com/maps?q=49.108749,-118.586866",49.108749,-118.586866,1162.637939453125
beartooth-basin,https://www.skiresort.info/ski-resort/beartooth-basin/,"https://www.google.com/maps?q=44.975442,-109.433085",44.975442,-109.433085,1827.0718994140625
laurentian-ski-hill-north-bay,https://www.skiresort.info/ski-resort/laurentian-ski-hill-north-bay/,"https://www.google.com/maps?q=46.33278,-79.432993",46.33278,-79.432993,301.7242736816406
le-petit-chamonix,https://www.skiresort.info/ski-resort/le-petit-chamonix/,"https://www.google.com/maps?q=47.972837,-66.956066",47.972837,-66.956066,104.22219848632812
mount-ski-gull,https://www.skiresort.info/ski-resort/mount-ski-gull/,"https://www.google.com/maps?q=46.447227,-94.376454",46.447227,-94.376454,409.4263610839844
ferguson-ridge,https://www.skiresort.info/ski-resort/ferguson-ridge/,"https://www.google.com/maps?q=45.28193939540548,-117.11270278924299",45.28193939540548,-117.112702789243,1360.4473876953125
woodward-park-city,https://www.skiresort.info/ski-resort/woodward-park-city/,"https://www.google.com/maps?q=40.753737,-111.584263",40.753737,-111.584263,1799.60107421875
val-bialas-ski-center-utica,https://www.skiresort.info/ski-resort/val-bialas-ski-center-utica/,"https://www.google.com/maps?q=43.084299,-75.250423",43.084299,-75.250423,198.052001953125
denton-hill-state-park,https://www.skiresort.info/ski-resort/denton-hill-state-park/,"https://www.google.com/maps?q=41.77496,-77.828898",41.77496,-77.828898,592.5042114257812
sunrise-park,https://www.skiresort.info/ski-resort/sunrise-park/,"https://www.google.com/maps?q=33.972949,-109.563519",33.972949,-109.563519,2299.240966796875
tri-town,https://www.skiresort.info/ski-resort/tri-town/,"https://www.google.com/maps?q=47.362027386930464,-79.57080722846281",47.362027386930464,-79.57080722846281,313.6910705566406
snow-snake,https://www.skiresort.info/ski-resort/snow-snake/,"https://www.google.com/maps?q=43.95919317178075,-84.781703",43.95919317178075,-84.781703,302.33209228515625
duck-mountain-kamsack,https://www.skiresort.info/ski-resort/duck-mountain-kamsack/,"https://www.google.com/maps?q=51.560773,-101.609293",51.560773,-101.609293,518.2925415039062
cap-chat,https://www.skiresort.info/ski-resort/cap-chat/,"https://www.google.com/maps?q=49.04797017017178,-66.69365617936782",49.04797017017178,-66.69365617936782,294.323486328125
toggenburg-ski-center,https://www.skiresort.info/ski-resort/toggenburg-ski-center/,"https://www.google.com/maps?q=42.825648,-75.960042",42.825648,-75.960042,219.41656494140625
titcomb-mountain,https://www.skiresort.info/ski-resort/titcomb-mountain/,"https://www.google.com/maps?q=44.649925,-70.171443",44.649925,-70.171443,324.2077941894531
bear-mountain-dawson-creek,https://www.skiresort.info/ski-resort/bear-mountain-dawson-creek/,"https://www.google.com/maps?q=55.7150390743958,-120.26760830352913",55.7150390743958,-120.26760830352912,750.51806640625
sapphire-valley,https://www.skiresort.info/ski-resort/sapphire-valley/,"https://www.google.com/maps?q=35.123682,-83.058921",35.123682,-83.058921,513.5418090820312
thunderhill-benito,https://www.skiresort.info/ski-resort/thunderhill-benito/,"https://www.google.com/maps?q=52.013074,-101.597202",52.013074,-101.597202,490.9727478027344
blizzard-mountain,https://www.skiresort.info/ski-resort/blizzard-mountain/,"https://www.google.com/maps?q=43.50799538296924,-113.55966353659252",43.50799538296924,-113.55966353659252,1848.1583251953125
bottineau-winter-park,https://www.skiresort.info/ski-resort/bottineau-winter-park/,"https://www.google.com/maps?q=48.951438,-100.468756",48.951438,-100.468756,575.7583618164062
fairview-ski-hill,https://www.skiresort.info/ski-resort/fairview-ski-hill/,"https://www.google.com/maps?q=55.994445,-118.604516",55.994445,-118.604516,574.6777954101562
cottonwood-butte,https://www.skiresort.info/ski-resort/cottonwood-butte/,"https://www.google.com/maps?q=46.075427,-116.452820",46.075427,-116.45282,876.4840698242188
hillberg,https://www.skiresort.info/ski-resort/hillberg/,"https://www.google.com/maps?q=61.274793963491945,-149.8203142588388",61.274793963491945,-149.8203142588388,204.42930603027344
rotarun,https://www.skiresort.info/ski-resort/rotarun/,"https://www.google.com/maps?q=43.497159,-114.365479",43.497159,-114.365479,1757.1112060546875
ausblick-sussex,https://www.skiresort.info/ski-resort/ausblick-sussex/,"https://www.google.com/maps?q=43.133836,-88.264724",43.133836,-88.264724,238.74249267578125
little-smoky,https://www.skiresort.info/ski-resort/little-smoky/,"https://www.google.com/maps?q=55.46406689824404,-117.19585412788996",55.46406689824404,-117.19585412788996,635.1981201171875
lonesome-pine-trails-fort-kent,https://www.skiresort.info/ski-resort/lonesome-pine-trails-fort-kent/,"https://www.google.com/maps?q=47.245516,-68.594992",47.245516,-68.594992,320.35296630859375
boyce-park,https://www.skiresort.info/ski-resort/boyce-park/,"https://www.google.com/maps?q=40.46127200583641,-79.74778779025117",40.46127200583641,-79.74778779025117,409.0328674316406
the-rock-snowpark,https://www.skiresort.info/ski-resort/the-rock-snowpark/,"https://www.google.com/maps?q=42.92000774690757,-88.01603616727586",42.92000774690757,-88.01603616727586,228.30300903320312
beauce-vallee-jonction,https://www.skiresort.info/ski-resort/beauce-vallee-jonction/,"https://www.google.com/maps?q=46.371499,-70.929538",46.371499,-70.929538,275.8663635253906
batawa-ski-hill,https://www.skiresort.info/ski-resort/batawa-ski-hill/,"https://www.google.com/maps?q=44.165906,-77.596757",44.165906,-77.596757,145.61439514160156
villa-olivia-bartlett,https://www.skiresort.info/ski-resort/villa-olivia-bartlett/,"https://www.google.com/maps?q=42.014228,-88.223057",42.014228,-88.223057,219.59217834472656
plumas-eureka-ski-bowl,https://www.skiresort.info/ski-resort/plumas-eureka-ski-bowl/,"https://www.google.com/maps?q=39.767073,-120.699594",39.767073,-120.699594,1309.208740234375
mont-chilly,https://www.skiresort.info/ski-resort/mont-chilly/,"https://www.google.com/maps?q=45.916362,-76.744891",45.916362,-76.744891,270.9649963378906
four-seasons,https://www.skiresort.info/ski-resort/four-seasons/,"https://www.google.com/maps?q=43.0351333164408,-75.97246397204898",43.0351333164408,-75.97246397204898,186.7418975830078
coppervale,https://www.skiresort.info/ski-resort/coppervale/,"https://www.google.com/maps?q=40.345341,-120.903829",40.345341,-120.903829,1413.20947265625
sleepy-hollow-sports-park-des-moines,https://www.skiresort.info/ski-resort/sleepy-hollow-sports-park-des-moines/,"https://www.google.com/maps?q=41.588595,-93.533212",41.588595,-93.533212,320.0460510253906
solbakken-sisimiut,https://www.skiresort.info/ski-resort/solbakken-sisimiut/,"https://www.google.com/maps?q=66.939029,-53.531359",66.939029,-53.531359,194.64630126953125
mount-evergreen-kenora,https://www.skiresort.info/ski-resort/mount-evergreen-kenora/,"https://www.google.com/maps?q=49.792878,-94.412385",49.792878,-94.412385,372.2278747558594
snowhaven,https://www.skiresort.info/ski-resort/snowhaven/,"https://www.google.com/maps?q=45.867713,-116.089581",45.867713,-116.089581,930.7156982421875
navarino-hills,https://www.skiresort.info/ski-resort/navarino-hills/,"https://www.google.com/maps?q=44.609696,-88.584587",44.609696,-88.584587,284.78759765625
blandford,https://www.skiresort.info/ski-resort/blandford/,"https://www.google.com/maps?q=42.194395,-72.911985",42.194395,-72.911985,371.4457092285156
glen-mountain-park,https://www.skiresort.info/ski-resort/glen-mountain-park/,,,,
boogie-mountain-espanola,https://www.skiresort.info/ski-resort/boogie-mountain-espanola/,"https://www.google.com/maps?q=46.239922628124816,-81.77413411399993",46.239922628124816,-81.77413411399993,239.9700469970703
cazenovia,https://www.skiresort.info/ski-resort/cazenovia/,"https://www.google.com/maps?q=42.976909,-75.852665",42.976909,-75.852665,191.1867828369141
cranor-ski-hill-gunnison,https://www.skiresort.info/ski-resort/cranor-ski-hill-gunnison/,"https://www.google.com/maps?q=38.586793,-106.895685",38.586793,-106.895685,3327.20556640625
lyndon-outing-club,https://www.skiresort.info/ski-resort/lyndon-outing-club/,"https://www.google.com/maps?q=44.532482,-71.986612",44.532482,-71.986612,390.1004943847656
big-creek-ski-area,https://www.skiresort.info/ski-resort/big-creek-ski-area/,"https://www.google.com/maps?q=41.646536,-81.183224",41.646536,-81.183224,211.37551879882807
mont-sauvage,https://www.skiresort.info/ski-resort/mont-sauvage/,"https://www.google.com/maps?q=45.99288190719196,-74.16873534109995",45.99288190719196,-74.16873534109995,369.4236145019531
medicine-lodge,https://www.skiresort.info/ski-resort/medicine-lodge/,"https://www.google.com/maps?q=52.455160,-114.258028",52.45516,-114.258028,944.9384155273438
summit-lake-nakusp,https://www.skiresort.info/ski-resort/summit-lake-nakusp/,"https://www.google.com/maps?q=50.145614206563636,-117.61479686068967",50.14561420656364,-117.61479686068968,1775.9901123046875
spring-hill-winter-park,https://www.skiresort.info/ski-resort/spring-hill-winter-park/,"https://www.google.com/maps?q=49.96262048155109,-96.98388122256694",49.96262048155109,-96.98388122256694,232.15538024902344
winter-park-kewaunee-county,https://www.skiresort.info/ski-resort/winter-park-kewaunee-county/,"https://www.google.com/maps?q=44.460802,-87.559102",44.460802,-87.559102,169.702392578125
timber-ridge-big-river,https://www.skiresort.info/ski-resort/timber-ridge-big-river/,"https://www.google.com/maps?q=53.788080730465225,-106.98253211730619",53.788080730465225,-106.9825321173062,497.5882263183594
edmonton-ski-club,https://www.skiresort.info/ski-resort/edmonton-ski-club/,"https://www.google.com/maps?q=53.534001,-113.475519",53.534001,-113.475519,729.5501708984375
parc-de-lile-melville-val-mauricie,https://www.skiresort.info/ski-resort/parc-de-lile-melville-val-mauricie/,"https://www.google.com/maps?q=46.5234191242179,-72.7631316847135",46.5234191242179,-72.7631316847135,215.7318572998047
hurricane-ridge,https://www.skiresort.info/ski-resort/hurricane-ridge/,"https://www.google.com/maps?q=47.97060894089282,-123.494044885029",47.97060894089282,-123.494044885029,446.6850280761719
baie-des-sables,https://www.skiresort.info/ski-resort/baie-des-sables/,"https://www.google.com/maps?q=45.589034,-70.931431",45.589034,-70.931431,414.5654296875
cochran,https://www.skiresort.info/ski-resort/cochran/,"https://www.google.com/maps?q=44.389086202223446,-72.98097956665136",44.389086202223446,-72.98097956665136,333.9689636230469
mount-greylock-south-williamstown,https://www.skiresort.info/ski-resort/mount-greylock-south-williamstown/,"https://www.google.com/maps?q=42.634058,-73.214870",42.634058,-73.21487,461.74566650390625
granlibakken,https://www.skiresort.info/ski-resort/granlibakken/,"https://www.google.com/maps?q=39.154632,-120.154231",39.154632,-120.154231,1701.1981201171875
lake-city-ski-hill,https://www.skiresort.info/ski-resort/lake-city-ski-hill/,"https://www.google.com/maps?q=38.010959,-107.311915",38.010959,-107.311915,3363.0625
mount-martin-deep-river,https://www.skiresort.info/ski-resort/mount-martin-deep-river/,"https://www.google.com/maps?q=46.115633,-77.508085",46.115633,-77.508085,321.6119689941406
misty-ridge,https://www.skiresort.info/ski-resort/misty-ridge/,"https://www.google.com/maps?q=54.362535,-114.541117",54.362535,-114.541117,767.512939453125
mont-villa-saguenay,https://www.skiresort.info/ski-resort/mont-villa-saguenay/,"https://www.google.com/maps?q=48.546199,-71.632147",48.546199,-71.632147,416.15557861328125
whitetail-ridge-fort-mccoy,https://www.skiresort.info/ski-resort/whitetail-ridge-fort-mccoy/,"https://www.google.com/maps?q=44.021457,-90.721931",44.021457,-90.721931,306.0375671386719
storrs-hill-lebanon,https://www.skiresort.info/ski-resort/storrs-hill-lebanon/,"https://www.google.com/maps?q=43.634795,-72.251497",43.634795,-72.251497,407.7286682128906
twin-towers,https://www.skiresort.info/ski-resort/twin-towers/,"https://www.google.com/maps?q=51.681483,-108.491311",51.681483,-108.491311,644.3209838867188
trestle-ridge-terrace-bay,https://www.skiresort.info/ski-resort/trestle-ridge-terrace-bay/,"https://www.google.com/maps?q=48.788167,-87.108386",48.788167,-87.108386,342.53515625
moose-mountain-dawson-city,https://www.skiresort.info/ski-resort/moose-mountain-dawson-city/,"https://www.google.com/maps?q=64.050158,-139.409508",64.050158,-139.409508,754.0744018554688
alice-hill-park-pembroke,https://www.skiresort.info/ski-resort/alice-hill-park-pembroke/,"https://www.google.com/maps?q=45.731992,-77.34668",45.731992,-77.34668,311.7943115234375
spring-lake-ski-hill,https://www.skiresort.info/ski-resort/spring-lake-ski-hill/,"https://www.google.com/maps?q=55.505269,-119.586552",55.505269,-119.586552,701.4205932617188
ascutney-mountain,https://www.skiresort.info/ski-resort/ascutney-mountain/,"https://www.google.com/maps?q=43.464308,-72.465321",43.464308,-72.465321,464.3943176269531
valley-ski-hill-alliance,https://www.skiresort.info/ski-resort/valley-ski-hill-alliance/,"https://www.google.com/maps?q=52.413914,-111.824273",52.413914,-111.824273,753.7627563476562
mt-pisgah,https://www.skiresort.info/ski-resort/mt-pisgah/,"https://www.google.com/maps?q=44.344925,-74.125298",44.344925,-74.125298,467.5356750488281
drayton-valley-brazeau-ski-hill,https://www.skiresort.info/ski-resort/drayton-valley-brazeau-ski-hill/,"https://www.google.com/maps?q=53.237785,-114.922983",53.237785,-114.922983,872.2891845703125
lively,https://www.skiresort.info/ski-resort/lively/,"https://www.google.com/maps?q=46.431625,-81.142221",46.431625,-81.142221,304.9608459472656
little-ski-hill,https://www.skiresort.info/ski-resort/little-ski-hill/,"https://www.google.com/maps?q=44.929101,-116.164289",44.929101,-116.164289,2101.46728515625
elk-ridge-williams,https://www.skiresort.info/ski-resort/elk-ridge-williams/,"https://www.google.com/maps?q=35.215139,-112.191636",35.215139,-112.191636,1820.8245849609375
skyline-friendship,https://www.skiresort.info/ski-resort/skyline-friendship/,"https://www.google.com/maps?q=43.982333,-89.820861",43.982333,-89.820861,266.9672241210937
mount-fairweather-atikokan,https://www.skiresort.info/ski-resort/mount-fairweather-atikokan/,"https://www.google.com/maps?q=48.807125,-91.59202",48.807125,-91.59202,461.0070495605469
tupilak-aasiaat,https://www.skiresort.info/ski-resort/tupilak-aasiaat/,"https://www.google.com/maps?q=68.704449,-52.886861",68.704449,-52.886861,-135.81863403320312
echo-valley-lake-chelan,https://www.skiresort.info/ski-resort/echo-valley-lake-chelan/,"https://www.google.com/maps?q=47.935933,-120.055767",47.935933,-120.055767,1163.003662109375
northeast-slopes-east-corinth,https://www.skiresort.info/ski-resort/northeast-slopes-east-corinth/,"https://www.google.com/maps?q=44.072628,-72.250753",44.072628,-72.250753,387.9704284667969
badger-mountain,https://www.skiresort.info/ski-resort/badger-mountain/,"https://www.google.com/maps?q=47.61213216014952,-120.1264641616122",47.61213216014952,-120.1264641616122,908.7308349609375
beartown,https://www.skiresort.info/ski-resort/beartown/,"https://www.google.com/maps?q=44.764355,-73.584460",44.764355,-73.58446,246.6522216796875
veterans-memorial-franklin,https://www.skiresort.info/ski-resort/veterans-memorial-franklin/,"https://www.google.com/maps?q=43.444855,-71.690924",43.444855,-71.690924,272.2438049316406
the-ridge-le-roy,https://www.skiresort.info/ski-resort/the-ridge-le-roy/,"https://www.google.com/maps?q=43.020571,-77.953745",43.020571,-77.953745,253.49790954589844
hoedown-hill-windsor,https://www.skiresort.info/ski-resort/hoedown-hill-windsor/,"https://www.google.com/maps?q=40.453945,-104.929665",40.453945,-104.929665,1740.3260498046875
little-mac-mackenzie,https://www.skiresort.info/ski-resort/little-mac-mackenzie/,"https://www.google.com/maps?q=55.340853,-123.076506",55.340853,-123.076506,898.8934326171875
indian-lake,https://www.skiresort.info/ski-resort/indian-lake/,"https://www.google.com/maps?q=43.775174,-74.266459",43.775174,-74.266459,524.8392333984375
gwynne-valley,https://www.skiresort.info/ski-resort/gwynne-valley/,"https://www.google.com/maps?q=52.986124,-113.217786",52.986124,-113.217786,764.7181396484375
paul-bunyan-ski-hill,https://www.skiresort.info/ski-resort/paul-bunyan-ski-hill/,"https://www.google.com/maps?q=45.32494580013346,-88.52433373827034",45.32494580013346,-88.52433373827034,353.63641357421875
hart-highlands-prince-george,https://www.skiresort.info/ski-resort/hart-highlands-prince-george/,"https://www.google.com/maps?q=53.983221,-122.792524",53.983221,-122.792524,728.6417236328125
mont-pits-cabano,https://www.skiresort.info/ski-resort/mont-pits-cabano/,"https://www.google.com/maps?q=47.664216,-68.892895",47.664216,-68.892895,274.3781433105469
val-dor,https://www.skiresort.info/ski-resort/val-dor/,"https://www.google.com/maps?q=48.085447,-77.809591",48.085447,-77.809591,303.0901794433594
quoggy-jo-ski-center-presque-isle,https://www.skiresort.info/ski-resort/quoggy-jo-ski-center-presque-isle/,"https://www.google.com/maps?q=46.722341,-67.929805",46.722341,-67.929805,225.31625366210938
eastlink-park-whitecourt,https://www.skiresort.info/ski-resort/eastlink-park-whitecourt/,"https://www.google.com/maps?q=54.134569,-115.652564",54.134569,-115.652564,895.4842529296875
sisorarfiit-nuuk,https://www.skiresort.info/ski-resort/sisorarfiit-nuuk/,"https://www.google.com/maps?q=64.189201,-51.668848",64.189201,-51.668848,207.285888671875
spruce-mountain-jay,https://www.skiresort.info/ski-resort/spruce-mountain-jay/,"https://www.google.com/maps?q=44.478835,-70.202974",44.478835,-70.202974,266.9728698730469
living-memorial-park-brattleboro,https://www.skiresort.info/ski-resort/living-memorial-park-brattleboro/,"https://www.google.com/maps?q=42.847890,-72.585845",42.84789,-72.585845,496.8717041015625
abenaki,https://www.skiresort.info/ski-resort/abenaki/,"https://www.google.com/maps?q=43.609331,-71.229985",43.609331,-71.229985,160.6346435546875
stover-mountain,https://www.skiresort.info/ski-resort/stover-mountain/,"https://www.google.com/maps?q=40.29050222689264,-121.28848931432071",40.29050222689264,-121.28848931432071,1059.1754150390625
farrs-hill-randolph,https://www.skiresort.info/ski-resort/farrs-hill-randolph/,"https://www.google.com/maps?q=43.931287,-72.664458",43.931287,-72.664458,454.880126953125
hanson-hills,https://www.skiresort.info/ski-resort/hanson-hills/,"https://www.google.com/maps?q=44.645248,-84.753362",44.645248,-84.753362,284.3913269042969
chapman-hill-durango,https://www.skiresort.info/ski-resort/chapman-hill-durango/,"https://www.google.com/maps?q=37.28277400769554,-107.86887546930008",37.28277400769554,-107.86887546930008,2245.97509765625
mulligans-hollow-ski-bowl,https://www.skiresort.info/ski-resort/mulligans-hollow-ski-bowl/,"https://www.google.com/maps?q=43.057605,-86.240105",43.057605,-86.240105,161.64744567871094
brantling,https://www.skiresort.info/ski-resort/brantling/,"https://www.google.com/maps?q=43.149149,-77.065583",43.149149,-77.065583,150.5948028564453
hockley-valley,https://www.skiresort.info/ski-resort/hockley-valley/,"https://www.google.com/maps?q=43.976883,-80.048219",43.976883,-80.048219,311.8281555175781
bosques-de-monterreal-san-antonio-de-las-alazanas,https://www.skiresort.info/ski-resort/bosques-de-monterreal-san-antonio-de-las-alazanas/,"https://www.google.com/maps?q=25.232329,-100.434700",25.232329,-100.4347,1454.926025390625
